7789.160704568876, 0.4739696806207522, 
9531.758789524252, 0.24436711069743722
6913.187709129023, 0.1727184231549053
14538.142709211928, 0.16215782883909316
20229.688001174018, 0.12678708619181175
25681.11141038901, 0.1934906585750239
37757.86664041853, 0.24903648447214696
66088.63359519925, 0.18165997883753268
142861.1163183662, 0.2490364844721472
136453.98580908295, 0.18866863413451634
109479.47878935776, 0.15911740881810688
53162081.80438654, 0.40226164748255633
14845976.351237819, 0.14383895132892688
20097050.945408393, 0.106255871849893
12818575.369296229, 0.09018016091040644
25048737.30523981, 0.042833368749952076
140627943.34618366, 0.041503226479158675
162869824.53926829, 0.03065902158895752
14310885.718642283, 0.03522410175579713
426898581.5323248, 0.06098547291194535
29547855.5166991, 0.05409597879271872
85674433.14841942, 0.06137146214469156
66260618.30340236, 0.07462919812666809
46752420.63185698, 0.12758954697115119
170517297.90297818, 0.13251210151476278
616236218.2652802, 0.19227371981819827
411511959.147784, 0.05478291430917876
32387810.809182934, 0.025694265613699106
96530277.51360682, 0.34356330276701325
876.852899026054, 0.25540140050713894
11039.312989018172, 0.28252993143894484
4097.33313063763, 0.11828623351187931
6135.727084642034, 0.11533839554817353
5914.57826899805, 0.09425220656225777
115676.75504751652, 0.05409597879271872
3679622.2336569317, 0.06373924521940343
1782148.0561890223, 0.010099623979975415
7881428.468497262, 0.007413811871739895
10767479.90666684, 0.005833359417899355
22028653.9398617, 0.030274581091496743
53.895391049127106, 1.9763228157225259
19.671090474718874, 0.806029310374626
21.515894806590172, 0.35457420747181423
34.04376211667836, 0.6833998414999197
73.59101853210153, 0.8469102747867041
49.142817825727896, 0.6416144410212554
39.791665125331555, 0.5411181767648301
90.05486782574027, 0.5584605431654514
49.142817825727896, 0.4125427178074561
40.15851785303648, 0.3287200910885258
196.4626611669682, 0.5655521309359925
184.2387946045697, 0.805224178439819
217.33076670526975, 0.7851570046696755
209.49755623210973, 0.20095575538840346
367643.58911453385, 0.20609181612467134
289602.5403483965, 0.15417619598183369
1596309.2450486834, 0.056183065176507126
